Time,Price,Trade Size,Type
16:07:42,1.56,1300,Sell Down
16:07:36,1.56,2800,Sell Down
16:07:25,1.57,2900,Buy Up
16:07:22,1.57,500,Buy Up
16:07:22,1.56,9000,Sell Down
16:07:18,1.56,3100,Sell Down
16:07:12,1.56,2800,Sell Down
16:07:06,1.57,100,Buy Up
16:06:59,1.56,2100,Sell Down
16:06:42,1.56,2800,Sell Down
16:06:41,1.56,2200,Sell Down
16:06:37,1.57,100,Buy Up
16:06:25,1.57,2400,Buy Up
16:06:22,1.56,2200,Sell Down
16:06:16,1.57,100,Buy Up
16:06:16,1.56,700,Sell Down
16:06:08,1.57,700,Buy Up
16:06:04,1.56,2300,Sell Down
16:05:57,1.57,27200,Buy Up
16:05:46,1.56,2100,Sell Down
16:05:44,1.57,2100,Buy Up
16:05:30,1.56,2800,Sell Down
16:05:30,1.56,1200,Sell Down
16:05:28,1.56,2600,Sell Down
16:05:23,1.56,2700,Sell Down
16:05:21,1.57,100,Buy Up
16:05:11,1.56,2500,Sell Down
16:05:08,1.56,3900,Sell Down
16:05:01,1.57,1200,Buy Up
16:04:52,1.56,2500,Sell Down
16:04:37,1.57,900,Buy Up
16:04:35,1.56,2100,Sell Down
16:04:33,1.57,700,Buy Up
16:04:29,1.57,200,Buy Up
16:04:26,1.56,12600,Sell Down
16:04:24,1.57,6000,Buy Up
16:04:24,1.56,1800,Sell Down
16:04:16,1.56,2400,Sell Down
16:04:09,1.57,3000,Buy Up
16:04:01,1.56,1300,Sell Down
16:03:58,1.56,3000,Sell Down
16:03:49,1.56,5000,Sell Down
16:03:48,1.57,100,Buy Up
16:03:40,1.56,3100,Sell Down
16:03:36,1.56,2000,Sell Down
16:03:36,1.56,1300,Sell Down
16:03:21,1.56,2800,Sell Down
16:03:16,1.57,200,Buy Up
16:03:08,1.57,3000,Buy Up
16:03:06,1.56,3000,Sell Down
16:02:54,1.57,1300,Buy Up
16:02:53,1.56,1200,Sell Down
16:02:49,1.56,1300,Sell Down
16:02:49,1.56,2400,Sell Down
16:02:47,1.56,4000,Sell Down
16:02:42,1.57,500,Buy Up
16:02:28,1.56,7200,Sell Down
16:02:28,1.57,200,Buy Up
16:02:24,1.56,2700,Sell Down
16:02:23,1.56,10700,Sell Down
16:02:10,1.56,2900,Sell Down
16:02:09,1.56,3500,Sell Down
16:02:09,1.57,4400,Buy Up
16:02:06,1.57,1000,Buy Up
16:01:52,1.56,1300,Sell Down
16:01:52,1.56,4400,Sell Down
16:01:47,1.57,200,Buy Up
16:01:35,1.57,4900,Buy Up
16:01:33,1.56,3800,Sell Down
16:01:28,1.57,700,Buy Up
16:01:26,1.57,3100,Buy Up
16:01:17,1.56,2800,Sell Down
16:01:13,1.57,4100,Buy Up
16:01:00,1.56,1300,Sell Down
16:00:58,1.56,2800,Sell Down
16:00:55,1.57,2600,Buy Up
16:00:50,1.57,100,Buy Up
16:00:44,1.57,1200,Buy Up
16:00:42,1.56,3300,Sell Down
16:00:24,1.56,2800,Sell Down
16:00:22,1.57,100,Buy Up
16:00:16,1.57,100,Buy Up
16:00:11,1.57,2800,Buy Up
16:00:05,1.56,3000,Sell Down
16:00:03,1.57,4700,Buy Up
16:00:02,1.57,20000,Buy Up
15:59:58,1.57,200,Buy Up
15:59:50,1.56,1300,Sell Down
15:59:48,1.56,3100,Sell Down
15:59:31,1.56,3100,Sell Down
15:59:15,1.57,100,Buy Up
15:59:14,1.56,5800,Sell Down
15:59:14,1.56,100,Sell Down
15:59:14,1.56,100,Sell Down
15:59:14,1.56,2500,Sell Down
15:59:12,1.56,2500,Sell Down
15:59:11,1.56,100,Sell Down
15:59:11,1.56,400,Sell Down
15:59:04,1.57,10000,Buy Up
15:58:56,1.57,1300,Buy Up
15:58:54,1.56,2600,Sell Down
15:58:43,1.57,100,Buy Up
15:58:38,1.56,700,Sell Down
15:58:36,1.56,2200,Sell Down
15:58:26,1.57,3300,Buy Up
15:58:17,1.56,2700,Sell Down
15:58:16,1.57,100,Buy Up
15:58:14,1.56,1400,Sell Down
15:58:14,1.56,100,Sell Down
15:58:14,1.56,1100,Sell Down
15:57:58,1.56,2300,Sell Down
15:57:57,1.57,100,Buy Up
15:57:56,1.56,1200,Sell Down
15:57:39,1.56,2100,Sell Down
15:57:36,1.57,200,Buy Up
15:57:25,1.56,2900,Sell Down
15:57:23,1.56,400,Sell Down
15:57:23,1.56,100,Sell Down
15:57:23,1.56,300,Sell Down
15:57:23,1.56,100,Sell Down
15:57:23,1.56,6900,Sell Down
15:57:21,1.56,2300,Sell Down
15:57:04,1.56,2700,Sell Down
15:56:46,1.56,2300,Sell Down
15:56:45,1.57,200,Buy Up
15:56:38,1.57,700,Buy Up
15:56:29,1.56,2500,Sell Down
15:56:25,1.56,1300,Sell Down
15:56:18,1.57,1600,Buy Up
15:56:13,1.56,3000,Sell Down
15:55:55,1.56,3000,Sell Down
15:55:45,1.57,100,Buy Up
15:55:38,1.57,1200,Buy Up
15:55:37,1.56,2700,Sell Down
15:55:18,1.56,2500,Sell Down
15:55:14,1.57,100,Buy Up
15:55:09,1.56,700,Sell Down
15:55:06,1.57,24800,Buy Up
15:55:02,1.56,3000,Sell Down
15:54:58,1.57,3500,Buy Up
15:54:45,1.56,3000,Sell Down
15:54:35,1.57,100,Buy Up
15:54:33,1.56,1200,Sell Down
15:54:26,1.56,2700,Sell Down
15:54:17,1.56,6400,Sell Down
15:54:12,1.56,2500,Sell Down
15:54:10,1.56,2300,Sell Down
15:53:54,1.56,2100,Sell Down
15:53:36,1.57,100,Buy Up
15:53:31,1.57,1300,Buy Up
15:53:31,1.56,2200,Sell Down
15:53:12,1.56,10000,Sell Down
15:53:09,1.56,2100,Sell Down
15:53:06,1.57,2100,Buy Up
15:52:54,1.56,1300,Sell Down
15:52:53,1.56,2300,Sell Down
15:52:50,1.56,2800,Sell Down
15:52:35,1.56,2300,Sell Down
15:52:34,1.57,100,Buy Up
15:52:23,1.56,800,Sell Down
15:52:20,1.56,2100,Sell Down
15:52:01,1.56,1000,Sell Down
15:52:01,1.56,1300,Sell Down
15:51:47,1.56,10700,Sell Down
15:51:43,1.56,2000,Sell Down
15:51:43,1.56,600,Sell Down
15:51:38,1.57,3600,Buy Up
15:51:35,1.57,100,Buy Up
15:51:25,1.56,2200,Sell Down
15:51:25,1.56,1300,Sell Down
15:51:17,1.57,6600,Buy Up
15:51:15,1.56,4700,Sell Down
15:51:13,1.57,1000,Buy Up
15:51:11,1.56,2700,Sell Down
15:51:04,1.57,700,Buy Up
15:50:55,1.56,2500,Sell Down
15:50:53,1.57,1100,Buy Up
15:50:39,1.57,100,Buy Up
15:50:36,1.56,2200,Sell Down
15:50:19,1.57,4400,Buy Up
15:50:18,1.56,2400,Sell Down
15:50:17,1.56,2700,Sell Down
15:50:00,1.56,1300,Sell Down
15:49:59,1.56,2400,Sell Down
15:49:59,1.56,400,Sell Down
15:49:58,1.57,1200,Buy Up
15:49:41,1.56,2400,Sell Down
15:49:36,1.57,100,Buy Up
15:49:24,1.56,2800,Sell Down
15:49:06,1.56,2500,Sell Down
15:48:48,1.56,1900,Sell Down
15:48:48,1.56,200,Sell Down
15:48:40,1.56,700,Sell Down
15:48:36,1.57,100,Buy Up
15:48:31,1.56,100,Sell Down
15:48:31,1.56,300,Sell Down
15:48:31,1.56,100,Sell Down
15:48:31,1.56,1200,Sell Down
15:48:31,1.56,500,Sell Down
15:48:14,1.56,500,Sell Down
15:48:14,1.56,1000,Sell Down
15:48:14,1.56,900,Sell Down
15:48:14,1.56,2500,Sell Down
15:47:59,1.56,25000,Sell Down
15:47:56,1.56,2600,Sell Down
15:47:53,1.56,1200,Sell Down
15:47:46,1.57,1300,Buy Up
15:47:45,1.57,3900,Buy Up
15:47:42,1.56,10000,Sell Down
15:47:42,1.56,2500,Sell Down
15:47:39,1.56,2400,Sell Down
15:47:39,1.57,100,Buy Up
15:47:21,1.56,2200,Sell Down
15:47:20,1.56,700,Sell Down
15:47:20,1.56,100,Sell Down
15:47:05,1.56,2100,Sell Down
15:46:58,1.57,3900,Buy Up
15:46:46,1.56,2100,Sell Down
15:46:44,1.57,100,Buy Up
15:46:28,1.56,2200,Sell Down
15:46:24,1.56,2400,Sell Down
15:46:20,1.56,1300,Sell Down
15:46:16,1.56,9000,Sell Down
15:46:09,1.56,2100,Sell Down
15:45:49,1.56,2100,Sell Down
15:45:46,1.57,100,Buy Up
15:45:28,1.56,2200,Sell Down
15:45:08,1.57,100,Buy Up
15:45:07,1.56,2100,Sell Down
15:45:06,1.57,700,Buy Up
15:44:49,1.57,11700,Buy Up
15:44:48,1.57,900,Buy Up
15:44:47,1.56,2100,Sell Down
15:44:40,1.57,17600,Buy Up
15:44:35,1.57,200,Buy Up
15:44:27,1.56,2100,Sell Down
15:44:27,1.56,700,Sell Down
15:44:09,1.57,1000,Buy Up
15:44:09,1.56,2200,Sell Down
15:43:59,1.57,200,Buy Up
15:43:55,1.57,4500,Buy Up
15:43:53,1.57,20000,Buy Up
15:43:52,1.56,200,Sell Down
15:43:52,1.56,2100,Sell Down
15:43:49,1.56,600,Sell Down
15:43:48,1.57,4100,Buy Up
15:43:48,1.57,500,Buy Up
15:43:43,1.57,1200,Buy Up
15:43:37,1.56,2100,Sell Down
15:43:36,1.56,1200,Sell Down
15:43:18,1.56,2400,Sell Down
15:43:15,1.56,2500,Sell Down
15:42:59,1.57,200,Buy Up
15:42:59,1.56,2200,Sell Down
15:42:57,1.56,1300,Sell Down
15:42:50,1.57,1300,Buy Up
15:42:39,1.56,600,Sell Down
15:42:39,1.56,1600,Sell Down
15:42:37,1.56,5000,Sell Down
15:42:27,1.56,11000,Sell Down
15:42:19,1.56,2200,Sell Down
15:42:14,1.57,100,Buy Up
15:42:12,1.56,2600,Sell Down
15:42:00,1.57,100,Buy Up
15:41:59,1.56,2100,Sell Down
15:41:54,1.56,1300,Sell Down
15:41:50,1.56,2500,Sell Down
15:41:39,1.56,2200,Sell Down
15:41:32,1.57,200,Buy Up
15:41:19,1.56,2200,Sell Down
15:40:59,1.57,1300,Buy Up
15:40:58,1.56,2100,Sell Down
15:40:43,1.57,100,Buy Up
15:40:30,1.56,2100,Sell Down
15:40:10,1.56,2200,Sell Down
15:40:08,1.57,100,Buy Up
15:39:51,1.56,2200,Sell Down
15:39:49,1.56,700,Sell Down
15:39:33,1.56,2400,Sell Down
15:39:18,1.56,3600,Sell Down
15:39:15,1.56,2600,Sell Down
15:39:12,1.56,8400,Sell Down
15:39:09,1.56,1200,Sell Down
15:39:03,1.57,4300,Buy Up
15:38:57,1.56,2100,Sell Down
15:38:39,1.56,2100,Sell Down
15:38:21,1.56,2200,Sell Down
15:38:14,1.57,700,Buy Up
15:38:07,1.56,2600,Sell Down
15:38:03,1.56,2300,Sell Down
15:37:45,1.56,2100,Sell Down
15:37:42,1.56,2800,Sell Down
15:37:37,1.56,3700,Sell Down
15:37:35,1.57,100,Buy Up
15:37:34,1.57,100,Buy Up
15:37:32,1.56,1300,Sell Down
15:37:29,1.56,2400,Sell Down
15:37:24,1.56,1600,Sell Down
15:37:13,1.56,2100,Sell Down
15:37:05,1.57,72400,Buy Up
15:37:05,1.57,42200,Buy Up
15:37:01,1.57,200,Buy Up
15:37:01,1.57,1200,Buy Up
15:36:58,1.57,2400,Buy Up
15:36:56,1.56,2200,Sell Down
15:36:39,1.56,2100,Sell Down
15:36:38,1.57,100,Buy Up
15:36:22,1.56,2100,Sell Down
15:36:19,1.57,6000,Buy Up
15:36:06,1.56,2200,Sell Down
15:36:00,1.56,1300,Sell Down
15:35:48,1.56,2100,Sell Down
15:35:36,1.57,500,Buy Up
15:35:31,1.56,500,Sell Down
15:35:31,1.56,100,Sell Down
15:35:31,1.56,100,Sell Down
15:35:31,1.56,100,Sell Down
15:35:31,1.56,1700,Sell Down
15:35:11,1.56,2100,Sell Down
15:35:11,1.57,2400,Buy Up
15:34:54,1.56,2100,Sell Down
15:34:49,1.57,3400,Buy Up
15:34:39,1.57,3600,Buy Up
15:34:39,1.57,18600,Buy Up
15:34:37,1.56,2100,Sell Down
15:34:32,1.57,1300,Buy Up
15:34:29,1.57,100,Buy Up
15:34:27,1.56,700,Sell Down
15:34:26,1.56,2300,Sell Down
15:34:26,1.57,3500,Buy Up
15:34:24,1.56,4000,Sell Down
15:34:24,1.56,100,Sell Down
15:34:24,1.56,100,Sell Down
15:34:24,1.56,100,Sell Down
15:34:24,1.56,100,Sell Down
15:34:24,1.56,4800,Sell Down
15:34:22,1.56,1300,Sell Down
15:34:22,1.56,2200,Sell Down
15:34:18,1.56,600,Sell Down
15:34:06,1.56,2500,Sell Down
15:33:51,1.56,3100,Sell Down
15:33:36,1.57,4600,Buy Up
15:33:35,1.56,2700,Sell Down
15:33:31,1.57,3000,Buy Up
15:33:23,1.56,2400,Sell Down
15:33:19,1.56,10000,Sell Down
15:33:19,1.56,2400,Sell Down
15:33:06,1.56,2900,Sell Down
15:33:02,1.56,1300,Sell Down
15:33:00,1.56,2700,Sell Down
15:32:53,1.56,1500,Sell Down
15:32:46,1.57,200,Buy Up
15:32:45,1.56,2700,Sell Down
15:32:40,1.56,2500,Sell Down
15:32:27,1.56,2400,Sell Down
15:32:27,1.57,700,Buy Up
15:32:25,1.57,1400,Buy Up
15:32:20,1.56,2000,Sell Down
15:32:20,1.56,100,Sell Down
15:32:20,1.56,100,Sell Down
15:32:20,1.56,100,Sell Down
15:32:20,1.56,1700,Sell Down
15:32:18,1.56,2300,Sell Down
15:32:10,1.56,1000,Sell Down
15:32:10,1.56,100,Sell Down
15:32:10,1.56,1900,Sell Down
15:31:54,1.56,2400,Sell Down
15:31:46,1.57,4400,Buy Up
15:31:44,1.56,700,Sell Down
15:31:35,1.56,2700,Sell Down
15:31:27,1.57,1200,Buy Up
15:31:19,1.56,2300,Sell Down
15:31:14,1.56,2300,Sell Down
15:31:13,1.56,6300,Sell Down
15:31:07,1.57,100,Buy Up
15:31:06,1.56,1200,Sell Down
15:31:00,1.56,2700,Sell Down
15:30:41,1.56,2300,Sell Down
15:30:22,1.56,2700,Sell Down
15:30:15,1.57,500,Buy Up
15:30:07,1.56,2400,Sell Down
15:30:04,1.56,2200,Sell Down
15:30:03,1.57,100,Buy Up
15:29:47,1.57,600,Buy Up
15:29:45,1.56,2100,Sell Down
15:29:38,1.56,1300,Sell Down
15:29:36,1.57,500,Buy Up
15:29:29,1.57,100,Buy Up
15:29:28,1.56,2100,Sell Down
15:29:09,1.56,2100,Sell Down
15:29:09,1.57,1300,Buy Up
15:28:56,1.57,100,Buy Up
15:28:54,1.57,4800,Buy Up
15:28:47,1.56,2100,Sell Down
15:28:42,1.56,2400,Sell Down
15:28:26,1.57,300,Buy Up
15:28:22,1.56,2100,Sell Down
15:28:18,1.57,4900,Buy Up
15:28:10,1.56,3400,Sell Down
15:28:07,1.57,300,Buy Up
15:28:07,1.57,500,Buy Up
15:28:06,1.57,400,Buy Up
15:28:02,1.57,6500,Buy Up
15:27:58,1.56,300,Sell Down
15:27:58,1.56,100,Sell Down
15:27:58,1.56,100,Sell Down
15:27:58,1.56,1000,Sell Down
15:27:58,1.56,100,Sell Down
15:27:58,1.56,100,Sell Down
15:27:58,1.56,100,Sell Down
15:27:58,1.56,400,Sell Down
15:27:55,1.57,100,Buy Up
15:27:44,1.56,2500,Sell Down
15:27:41,1.56,2300,Sell Down
15:27:41,1.56,700,Sell Down
15:27:31,1.56,3600,Sell Down
15:27:23,1.56,2300,Sell Down
15:27:19,1.57,100,Buy Up
15:27:05,1.56,2100,Sell Down
15:26:54,1.57,200,Buy Up
15:26:53,1.56,1200,Sell Down
15:26:45,1.56,2200,Sell Down
15:26:42,1.57,100,Buy Up
15:26:40,1.56,100,Sell Down
15:26:39,1.56,2400,Sell Down
15:26:23,1.56,2200,Sell Down
15:26:17,1.57,500,Buy Up
15:26:17,1.57,300,Buy Up
15:26:17,1.57,800,Buy Up
15:26:16,1.56,400,Sell Down
15:26:12,1.57,200,Buy Up
15:26:09,1.57,1300,Buy Up
15:26:03,1.56,2600,Sell Down
15:25:46,1.56,3500,Sell Down
15:25:27,1.56,3100,Sell Down
15:25:25,1.56,400,Sell Down
15:25:25,1.56,100,Sell Down
15:25:25,1.56,100,Sell Down
15:25:25,1.56,1900,Sell Down
15:25:23,1.56,1300,Sell Down
15:25:20,1.57,100,Buy Up
15:25:10,1.56,1800,Sell Down
15:25:10,1.56,100,Sell Down
15:25:10,1.56,1100,Sell Down
15:25:05,1.57,100,Buy Up
15:24:52,1.56,2400,Sell Down
15:24:34,1.56,2200,Sell Down
15:24:24,1.57,100,Buy Up
15:24:17,1.56,2400,Sell Down
15:24:08,1.57,200,Buy Up
15:24:02,1.56,1300,Sell Down
15:24:00,1.56,2700,Sell Down
15:23:56,1.57,6000,Buy Up
15:23:50,1.57,23500,Buy Up
15:23:45,1.57,100,Buy Up
15:23:44,1.57,5100,Buy Up
15:23:44,1.56,2500,Sell Down
15:23:42,1.56,2300,Sell Down
15:23:33,1.56,2400,Sell Down
15:23:25,1.56,2400,Sell Down
15:23:13,1.57,100,Buy Up
15:23:06,1.56,2100,Sell Down
15:22:48,1.56,2200,Sell Down
15:22:45,1.56,1100,Sell Down
15:22:35,1.57,100,Buy Up
15:22:30,1.56,700,Sell Down
15:22:29,1.56,2100,Sell Down
15:22:29,1.57,4000,Buy Up
15:22:15,1.57,1400,Buy Up
15:22:12,1.56,2400,Sell Down
15:22:06,1.57,100,Buy Up
15:21:57,1.56,2700,Sell Down
15:21:55,1.56,2200,Sell Down
15:21:41,1.56,1200,Sell Down
15:21:40,1.57,100,Buy Up
15:21:38,1.56,2200,Sell Down
15:21:19,1.56,2200,Sell Down
15:21:04,1.56,2300,Sell Down
15:20:47,1.56,2600,Sell Down
15:20:44,1.57,100,Buy Up
15:20:28,1.56,2700,Sell Down
15:20:23,1.57,4800,Buy Up
15:20:18,1.56,2600,Sell Down
15:20:15,1.56,1300,Sell Down
15:20:10,1.56,2100,Sell Down
15:20:07,1.57,100,Buy Up
15:19:56,1.56,1600,Sell Down
15:19:51,1.56,2200,Sell Down
15:19:36,1.57,500,Buy Up
15:19:36,1.56,1100,Sell Down
15:19:33,1.56,2800,Sell Down
15:19:31,1.56,2100,Sell Down
15:19:14,1.56,2100,Sell Down
15:18:56,1.56,2300,Sell Down
15:18:38,1.56,2200,Sell Down
15:18:36,1.56,700,Sell Down
15:18:35,1.57,100,Buy Up
15:18:28,1.56,2500,Sell Down
15:18:23,1.56,2700,Sell Down
15:18:21,1.57,500,Buy Up
15:18:21,1.57,500,Buy Up
15:18:21,1.57,600,Buy Up
15:18:21,1.57,400,Buy Up
15:18:16,1.57,200,Buy Up
15:18:05,1.56,2200,Sell Down
15:18:04,1.57,200,Buy Up
15:18:04,1.57,500,Buy Up
15:17:54,1.56,1200,Sell Down
15:17:45,1.56,2100,Sell Down
15:17:26,1.56,2000,Sell Down
15:17:23,1.57,600,Buy Up
15:17:21,1.56,2100,Sell Down
15:16:58,1.56,2100,Sell Down
15:16:54,1.56,2800,Sell Down
15:16:47,1.57,200,Buy Up
15:16:46,1.57,100,Buy Up
15:16:39,1.56,2200,Sell Down
15:16:26,1.57,600,Buy Up
15:16:20,1.56,2100,Sell Down
15:16:01,1.56,2100,Sell Down
15:15:56,1.56,400,Sell Down
15:15:56,1.56,100,Sell Down
15:15:56,1.56,800,Sell Down
15:15:46,1.56,2600,Sell Down
15:15:42,1.56,2100,Sell Down
15:15:26,1.57,500,Buy Up
15:15:23,1.56,2100,Sell Down
15:15:06,1.57,100,Buy Up
15:15:05,1.56,2100,Sell Down
15:15:01,1.57,100,Buy Up
15:14:47,1.56,2100,Sell Down
15:14:37,1.56,1500,Sell Down
15:14:37,1.56,100,Sell Down
15:14:37,1.56,2600,Sell Down
15:14:31,1.56,2200,Sell Down
15:14:14,1.56,200,Sell Down
15:14:14,1.56,100,Sell Down
15:14:14,1.56,100,Sell Down
15:14:14,1.56,1700,Sell Down
15:14:08,1.56,1300,Sell Down
15:13:55,1.56,2300,Sell Down
15:13:39,1.57,600,Buy Up
15:13:39,1.56,2300,Sell Down
15:13:20,1.56,2400,Sell Down
15:13:07,1.57,28000,Buy Up
15:13:05,1.56,2300,Sell Down
15:12:51,1.56,1900,Sell Down
15:12:46,1.56,2100,Sell Down
15:12:40,1.56,700,Sell Down
15:12:37,1.57,200,Buy Up
15:12:32,1.56,33000,Sell Down
15:12:32,1.56,100,Sell Down
15:12:32,1.56,100,Sell Down
15:12:32,1.56,100,Sell Down
15:12:32,1.56,100000,Sell Down
15:12:32,1.56,100,Sell Down
15:12:32,1.56,200,Sell Down
15:12:32,1.56,2000,Sell Down
15:12:32,1.56,100,Sell Down
15:12:32,1.56,100,Sell Down
15:12:32,1.56,2000,Sell Down
15:12:32,1.56,100,Sell Down
15:12:32,1.56,27500,Sell Down
15:12:32,1.56,100,Sell Down
15:12:32,1.56,100,Sell Down
15:12:32,1.56,100,Sell Down
15:12:32,1.56,5000,Sell Down
15:12:32,1.56,100,Sell Down
15:12:32,1.56,100,Sell Down
15:12:32,1.56,1100,Sell Down
15:12:32,1.56,20700,Sell Down
15:12:32,1.56,100,Sell Down
15:12:32,1.56,100,Sell Down
15:12:32,1.56,7100,Sell Down
15:12:28,1.56,2100,Sell Down
15:12:27,1.56,2600,Sell Down
15:12:23,1.56,1400,Sell Down
15:12:21,1.57,100,Buy Up
15:12:16,1.57,300,Buy Up
15:12:12,1.56,2200,Sell Down
15:11:57,1.56,2100,Sell Down
15:11:54,1.56,1200,Sell Down
15:11:47,1.56,2800,Sell Down
15:11:41,1.56,3100,Sell Down
15:11:38,1.56,2200,Sell Down
15:11:20,1.56,13200,Sell Down
15:11:20,1.56,100,Sell Down
15:11:20,1.56,100,Sell Down
15:11:20,1.56,100,Sell Down
15:11:20,1.56,100,Sell Down
15:11:20,1.56,2400,Sell Down
15:11:19,1.56,2100,Sell Down
15:11:01,1.56,500,Sell Down
15:11:01,1.56,700,Sell Down
15:11:01,1.56,300,Sell Down
15:11:01,1.56,1100,Sell Down
15:10:47,1.56,100,Sell Down
15:10:45,1.57,100,Buy Up
15:10:42,1.56,300,Sell Down
15:10:42,1.56,2300,Sell Down
15:10:25,1.56,2700,Sell Down
15:10:25,1.56,200,Sell Down
15:10:23,1.56,1300,Sell Down
15:10:07,1.56,2200,Sell Down
15:09:59,1.57,300,Buy Up
15:09:59,1.57,200,Buy Up
15:09:59,1.57,300,Buy Up
15:09:51,1.56,1300,Sell Down
15:09:51,1.56,100,Sell Down
15:09:51,1.56,100,Sell Down
15:09:51,1.56,700,Sell Down
15:09:46,1.57,100,Buy Up
15:09:33,1.56,2100,Sell Down
15:09:18,1.56,2200,Sell Down
15:09:18,1.56,100,Sell Down
15:09:15,1.57,200,Buy Up
15:09:15,1.57,500,Buy Up
15:09:08,1.56,3000,Sell Down
15:09:01,1.56,2600,Sell Down
15:08:54,1.56,800,Sell Down
15:08:54,1.56,500,Sell Down
15:08:46,1.57,100,Buy Up
15:08:43,1.56,500,Sell Down
15:08:43,1.56,100,Sell Down
15:08:43,1.56,1700,Sell Down
15:08:28,1.56,2700,Sell Down
15:08:17,1.56,2500,Sell Down
15:08:12,1.56,2500,Sell Down
15:07:57,1.56,2300,Sell Down
15:07:44,1.57,100,Buy Up
15:07:38,1.56,2900,Sell Down
15:07:33,1.56,700,Sell Down
15:07:22,1.56,2300,Sell Down
15:07:05,1.56,2400,Sell Down
15:07:05,1.56,100,Sell Down
15:07:05,1.56,100,Sell Down
15:06:58,1.57,100,Buy Up
15:06:54,1.56,1200,Sell Down
15:06:46,1.56,2700,Sell Down
15:06:46,1.56,200,Sell Down
15:06:32,1.56,2500,Sell Down
15:06:30,1.57,1000,Buy Up
15:06:27,1.56,2700,Sell Down
15:06:19,1.57,100,Buy Up
15:06:11,1.56,3000,Sell Down
15:05:54,1.56,3000,Sell Down
15:05:46,1.56,2400,Sell Down
15:05:43,1.57,200,Buy Up
15:05:42,1.56,1300,Sell Down
15:05:39,1.56,3200,Sell Down
15:05:20,1.56,2800,Sell Down
15:05:04,1.56,2200,Sell Down
15:04:49,1.56,2300,Sell Down
15:04:47,1.57,300,Buy Up
15:04:31,1.56,2300,Sell Down
15:04:28,1.56,1300,Sell Down
15:04:20,1.56,2900,Sell Down
15:04:15,1.56,2800,Sell Down
15:04:06,1.57,300,Buy Up
15:03:57,1.56,2400,Sell Down
15:03:42,1.56,2800,Sell Down
15:03:23,1.56,2900,Sell Down
15:03:12,1.57,200,Buy Up
15:03:10,1.56,700,Sell Down
15:03:07,1.56,2800,Sell Down
15:03:04,1.57,114600,Buy Up
15:02:51,1.56,2600,Sell Down
15:02:49,1.57,200,Buy Up
15:02:48,1.56,2000,Sell Down
15:02:40,1.56,4200,Sell Down
15:02:33,1.56,2800,Sell Down
15:02:33,1.56,1200,Sell Down
15:02:27,1.57,9200,Buy Up
15:02:17,1.56,3000,Sell Down
15:02:05,1.57,300,Buy Up
15:02:00,1.56,3300,Sell Down
15:01:59,1.56,3000,Sell Down
15:01:43,1.56,2800,Sell Down
15:01:27,1.57,300,Buy Up
15:01:25,1.56,1300,Sell Down
15:01:24,1.56,3200,Sell Down
15:01:07,1.56,3200,Sell Down
15:00:49,1.56,3200,Sell Down
15:00:42,1.57,300,Buy Up
15:00:41,1.56,2700,Sell Down
15:00:31,1.56,3300,Sell Down
15:00:18,1.56,1300,Sell Down
15:00:12,1.56,3100,Sell Down
15:00:08,1.56,13000,Sell Down
14:59:54,1.56,2900,Sell Down
14:59:48,1.57,200,Buy Up
14:59:35,1.56,2900,Sell Down
14:59:17,1.56,4400,Sell Down
14:59:16,1.56,2400,Sell Down
14:59:02,1.56,2000,Sell Down
14:59:02,1.56,1300,Sell Down
14:59:01,1.56,2800,Sell Down
14:58:57,1.57,100,Buy Up
14:58:43,1.56,2600,Sell Down
14:58:32,1.57,300,Buy Up
14:58:28,1.56,2400,Sell Down
14:58:12,1.56,2500,Sell Down
14:57:55,1.56,2100,Sell Down
14:57:45,1.57,50000,Buy Up
14:57:40,1.56,700,Sell Down
14:57:37,1.57,200,Buy Up
14:57:35,1.56,2100,Sell Down
14:57:27,1.57,700,Buy Up
14:57:15,1.56,2100,Sell Down
14:57:06,1.56,2700,Sell Down
14:56:57,1.56,3200,Sell Down
14:56:50,1.56,1200,Sell Down
14:56:41,1.57,100,Buy Up
14:56:40,1.56,3300,Sell Down
14:56:24,1.56,3000,Sell Down
14:56:14,1.57,100,Buy Up
14:56:12,1.56,700,Sell Down
14:56:12,1.56,2200,Sell Down
14:56:08,1.56,44800,Sell Down
14:56:08,1.56,100,Sell Down
14:56:08,1.56,100,Sell Down
14:56:08,1.56,78000,Sell Down
14:56:06,1.56,2900,Sell Down
14:56:03,1.56,600,Sell Down
14:55:54,1.57,200,Buy Up
14:55:51,1.56,10000,Sell Down
14:55:49,1.56,2600,Sell Down
14:55:42,1.56,2100,Sell Down
14:55:41,1.56,1300,Sell Down
14:55:39,1.56,600,Sell Down
14:55:33,1.56,2200,Sell Down
14:55:15,1.56,2500,Sell Down
14:55:14,1.57,200,Buy Up
14:54:57,1.56,2600,Sell Down
14:54:42,1.57,200,Buy Up
14:54:38,1.56,2500,Sell Down
14:54:36,1.57,300,Buy Up
14:54:19,1.56,2300,Sell Down
14:54:17,1.56,1300,Sell Down
14:54:16,1.57,500,Buy Up
14:54:04,1.56,2200,Sell Down
14:54:01,1.57,100,Buy Up
14:53:42,1.56,2100,Sell Down
14:53:34,1.56,2700,Sell Down
14:53:18,1.56,2100,Sell Down
14:53:01,1.56,8100,Sell Down
14:53:01,1.56,100,Sell Down
14:53:01,1.56,100,Sell Down
14:53:01,1.56,100,Sell Down
